conversation_id,speaker,text,company
dbd5777d3553ce1a8358707284fa0c5b,customer,@VMUcare You should be ashamed that @115911 is more responsive to your customers than you are.  Watch...they will answer,VMUcare
dbd5777d3553ce1a8358707284fa0c5b,agent,The app is in progress of being rebuilt currently.  How else can we help you?,VMUcare
dbd5777d3553ce1a8358707284fa0c5b,customer,"In Progress?  It's been broken for TWO YEARS. Meanwhile, you charge people to call in to do what they can't do with your ""in progress"" app",VMUcare
dbd5777d3553ce1a8358707284fa0c5b,agent,What can we assist you with?,VMUcare
090c2360a5c101408327f662b9a437fe,customer,my phone keeps saying storage almost full I've deleted apps photos and videos and it's still at the same space level help,AppleSupport
090c2360a5c101408327f662b9a437fe,agent,"We're here to help. Can you tell us when you deleted your items, did you do a restart to your iPhone?",AppleSupport
090c2360a5c101408327f662b9a437fe,customer,No I don’t think so,AppleSupport
090c2360a5c101408327f662b9a437fe,agent,Navigate to Photos &gt; Albums &gt; Recently Deleted. Do you see anything here?,AppleSupport
87cb0f9f5207b4d364139feeb8c74295,agent,Kindly create an online account here https://t.co/YIF9X1BJXQ to view your billings. ^BR,Safaricom_Care
87cb0f9f5207b4d364139feeb8c74295,customer,How can I replace my postpaid line? It has stayed for more than two years. Does my deposit still active?,Safaricom_Care
87cb0f9f5207b4d364139feeb8c74295,agent,"Hi, DM us the affected number we check and advise. ^CS",Safaricom_Care
87cb0f9f5207b4d364139feeb8c74295,customer,kama mume shindwa fungeni muhame.....bure kabisa,Safaricom_Care
87cb0f9f5207b4d364139feeb8c74295,customer,Safaricom again so bogus have migrated from prepaid to postpaid @ 2pm. And to now am buying credit. This is bullshit.,Safaricom_Care
90eb248404db3c0f1cea2c475dc81212,customer,I need help! Asap,ATVIAssist
90eb248404db3c0f1cea2c475dc81212,agent,"Hey there, can you please clarify the issue you are experiencing? We are more than happy to help. ^Ex",ATVIAssist
90eb248404db3c0f1cea2c475dc81212,customer,I did,ATVIAssist
90eb248404db3c0f1cea2c475dc81212,customer,@ATVIAssist Heló,ATVIAssist
c2c41063e77f922f18d984329f85c6d5,customer,A limit of 10 characters for a password is extremely low. You should definitely look into raising that as soon as possible. https://t.co/SvlImLhca7,VirginTrains
c2c41063e77f922f18d984329f85c6d5,customer,Can you please look into this? You should really be taking your customer's security seriously.,VirginTrains
c2c41063e77f922f18d984329f85c6d5,agent,"Thanks George, we'll get this looked into ^LC",VirginTrains
c2c41063e77f922f18d984329f85c6d5,customer,"Hi, It's been 9 months since I raised this with you and nothing has happened. You still have a 10 character password limit on your website. If Virgin Trains can't sort it out then I guess it could be raised with @116961, @3694 and @127472.",VirginTrains
c2c41063e77f922f18d984329f85c6d5,agent,@116961 @3694 @127472 What is the issue you have raised George? ^BT,VirginTrains
c2c41063e77f922f18d984329f85c6d5,customer,@116961 @3694 @127472 In March I raised the fact that your website only allows users to use a password with up to 10 characters which is a rather low upper bound. I was told that this would be looked into but nothing has been done and the 10 character limit is still on the website.,VirginTrains
c2c41063e77f922f18d984329f85c6d5,agent,"@116961 @3694 @127472 This will have been passed onto the relevant team, however they may not have thought it would be necessary to change the password limit. ^BT",VirginTrains
c2c41063e77f922f18d984329f85c6d5,customer,"@116961 @3694 @127472 By limiting password lengths you encourage the usage of short or insecure passwords which are easier to break, couple that with a lack of timeout for incorrect password usage and you have a system that can be brute forced.",VirginTrains
c2c41063e77f922f18d984329f85c6d5,customer,@116961 @3694 @127472 Even if the max isn't raised from 10 characters. The absolute minimum should be 8 characters. 6 and 7 character passwords can be cracked in a few hours.,VirginTrains
c2c41063e77f922f18d984329f85c6d5,agent,@116961 @3694 @127472 We will pass this information on George. ^BT,VirginTrains
6e4dad2f090a8d0eb775d628f6ee9606,customer,hi my husband received a phishing email where can I send to,AskAmex
6e4dad2f090a8d0eb775d628f6ee9606,agent,Hi there. Thx for bringing this to our attention. Pls forward any suspicious email to __email__ so that we,AskAmex
6e4dad2f090a8d0eb775d628f6ee9606,customer,Nh,AskAmex
b4db52dd058995c52df08621aa13a24c,customer,Never had this much difficulty resolving an account issue as I’m having with @115873 @Uber_Support need help restoring account please,Uber_Support
b4db52dd058995c52df08621aa13a24c,agent,"We just got back to you via DM, Viola.",Uber_Support
b4db52dd058995c52df08621aa13a24c,customer,Still waiting for an explanation as to why my account was closed!,Uber_Support
b4db52dd058995c52df08621aa13a24c,agent,Send us a message at https://t.co/balq3Eyso6 and a member of our team will follow up soon.,Uber_Support
787c6f8b2300b862c31e7bad6cff6c96,customer,store F428018 is filthy. Garbage &amp; food all over the floor. Tables sticky and gross. Wonder what the kitchen is like??,TacoBellTeam
787c6f8b2300b862c31e7bad6cff6c96,agent,That's not okay. We're on it.,TacoBellTeam
787c6f8b2300b862c31e7bad6cff6c96,customer,"Well we went back... just as gross. Dirty inside, slow service and bad food. At least there is a great @118625 near my work!",TacoBellTeam
5c6bbcb974da7f39a1b5754f65b05456,customer,I'm really craving chipotle rn ugh,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,agent,What's stopping you from coming to see us?,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,customer,Nothing (; @ChipotleTweets https://t.co/Hw4blJx4cX,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,customer,@190201 omg,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,customer,@ChipotleTweets @58163 I CANT STOP WATCHING,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,agent,That's what I thought.,ChipotleTweets
5c6bbcb974da7f39a1b5754f65b05456,customer,@190201 this is just omg,ChipotleTweets
11494e49ebf261983a16573a64ae0906,customer,Got married! Yay! Now flying home on a DIFFERENT flight than my bride. Thanks @AmericanAir for continuing to make things difficult.,AmericanAir
11494e49ebf261983a16573a64ae0906,customer,"you are continually wretched. Your definition of ""help"" is to create future problems. Thanks.",AmericanAir
11494e49ebf261983a16573a64ae0906,agent,"We don't want you to feel that way, Seth. We're here to help resolve any issues you're having.",AmericanAir
11494e49ebf261983a16573a64ae0906,customer,"Feel free to DM me, but we've done this dance before...",AmericanAir
488defd7ccd929a9d8b75d05f67a017f,customer,Regarding NBA fantasy Aaron Gordon has a stat correction on march 13... has that stat correction already been applied?,YahooCare
488defd7ccd929a9d8b75d05f67a017f,agent,"Yep, should have applied that day.",YahooCare
488defd7ccd929a9d8b75d05f67a017f,customer,the Aron Gordon turnover that day doesn't seem like it has applied?? Are there late corrections yet to be applied at end of week?,YahooCare
488defd7ccd929a9d8b75d05f67a017f,agent,"The Gordon correction has been applied, and it was to remove 1 TO that was awarded in error to Gordon.",YahooCare
488defd7ccd929a9d8b75d05f67a017f,customer,"Hi, there seems to be a discrepancy with giannis stats. Fantasy basketball. He had two blocks but only one blk is recorded tonight",YahooCare
d12dc351d0ad5aba882c4668aabe78ed,customer,can you confirm what the maximum amount you can pay using Apple Pay in your stores?,sainsburys
d12dc351d0ad5aba882c4668aabe78ed,agent,"Hi Nicholas, we have a limit in place of £30. Paul",sainsburys
d12dc351d0ad5aba882c4668aabe78ed,customer,considering Apple Pay is more secure than chip and pin will you be lifting that limit  as @117250 and @marksandspencer have?,sainsburys
d12dc351d0ad5aba882c4668aabe78ed,agent,"Hey Nicholas, the apple pay limit in store is £10000. Hope this helps. Maclaine",sainsburys
d12dc351d0ad5aba882c4668aabe78ed,customer,@778112 Could you let your Cwmbran store know. Cashiers still refuse to take applepay over  £30,sainsburys
d12dc351d0ad5aba882c4668aabe78ed,customer,@sainsburys @778112 Just say “card please” and then use Apple Pay ... that’s what I did at my local store until they trained the staff properly :-),sainsburys
d12dc351d0ad5aba882c4668aabe78ed,customer,@sainsburys @778112 Thank Brian. I’ll try next time,sainsburys
4a9d1a28e9b3831ce1a605bb37df839f,customer,"It's been 2h, do you have at least an ETA by now? And a reason for the downtime? What is the problem? Or do you still not know?",XboxSupport
4a9d1a28e9b3831ce1a605bb37df839f,agent,page here: https://t.co/dG2dbISiH7 for possible updates on a resolution for this issue on the service alert.  2 ^ZM,XboxSupport
4a9d1a28e9b3831ce1a605bb37df839f,customer,"I'm afraid I don't understand. How does this help me? It says ""Xbox One : Xbox Care"" is limited currently. Is this related to the fact that my Xbox won't read a single, clean, undamaged disc?",XboxSupport
4a9d1a28e9b3831ce1a605bb37df839f,agent,"For this disc issue, please try the steps here: https://t.co/3cHWNKEExe to see if they can help.  2 ^ZM",XboxSupport
4a9d1a28e9b3831ce1a605bb37df839f,agent,"Hi there, looks like we tweeted you about that Xbox Live service alert way back in March.  1 ^ZM",XboxSupport
8ce8ef74005010fd6f30bc0a85c5cd5e,customer,Hello again crooks. Hardly any advance tix PAD-SWA for the next week. How many are actually sold? How many fewer than 5 yrs ago?,GWRHelp
8ce8ef74005010fd6f30bc0a85c5cd5e,agent,"Hi Andrew, advance fares have been on sale for 11 weeks so they will have mostly sold out. -Andy",GWRHelp
8ce8ef74005010fd6f30bc0a85c5cd5e,customer,Hello GWR crooks! When do Advance tickets for December weekends go on sale? When everyone has been forced to buy off peak returns?? Never???,GWRHelp
8ce8ef74005010fd6f30bc0a85c5cd5e,agent,"Hi Andrew. Fares will be released once the timetable is confirmed, apologies for the delay in this. Phil.",GWRHelp
33026ca0ebc3ddba533a754316aa9a88,customer,I'm at InterContinental Nairobi - @121349 in Nairobi https://t.co/XYcjI2bVSC,IHGService
33026ca0ebc3ddba533a754316aa9a88,customer,@121349 Hi,IHGService
33026ca0ebc3ddba533a754316aa9a88,agent,hi there. Is there anything we can help you with? ^mj https://t.co/2rT0l9N9Cu,IHGService
febbdb14e5fc13fbcd6c694a370abf9f,agent,Happy to help! Please check your DM a team member has followed up there.,Uber_Support
febbdb14e5fc13fbcd6c694a370abf9f,customer,What is this DM?,Uber_Support
8f9aef9f06633b7e42a825787c3c22bc,customer,Monetizing on Google Home and Amazon Alexa — The Fine Print. https://t.co/0bZjJ3dLLa https://t.co/RGQtuL5Y1F,AmazonHelp
8f9aef9f06633b7e42a825787c3c22bc,customer,"@115850 Seems Amazon again has delivery issue on Echo Dot. Extremely poor service. Google home is a better bet. Made approx 10 plus calls, multiple tweets and twice order cancelled by Amazon.",AmazonHelp
8f9aef9f06633b7e42a825787c3c22bc,agent,We'd like to look into this for you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^PJ,AmazonHelp
8f9aef9f06633b7e42a825787c3c22bc,customer,Done so many times. did again just now. Amazon is worst service provider on earth now.,AmazonHelp
8f9aef9f06633b7e42a825787c3c22bc,agent,Thanks for the heads up. We will get back to you at the earliest possible. ^JS,AmazonHelp
8f9aef9f06633b7e42a825787c3c22bc,customer,"Yesterday, i was committed, today order will be delivered. Now website says order will be delayed to 17 Nov. What kind of cruel joke is this.",AmazonHelp
243ecab9d2580ca88bee99a88f1a9f91,customer,Uber is your ride to anywhere. Get the app and get around easier. https://t.co/Pt2ZvHAkN6,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,Do you do long distance drives?,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,Has anyone had a bad experience with Uber? I've used them twice and never again.,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,"There's never any ""available driver"" near me....",Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,agent,Happy to help! For more info about schedule rides please visit: https://t.co/VYt9zqEmr3,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,agent,"Unfortunately not, as our trips can only be max. 4 hours.",Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,agent,We're here to help! Send us a DM with your email address and more specific details so we can follow up.,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,agent,We can take a look! Send us a note via https://t.co/xMxswVLBKT so our team can get in touch.,Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,"Oh, ok. Well 4 hours is more than enough. How would I schedule this?",Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,"That's ok, but I thank you for the prompt response.",Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,"@Uber_Support $300/week every week until Christmas who needs it ? All you have to do is sign up and promote advertisement NO starting fee what so ever, SERIOUS INQUIRIES ‼️inbox me now asking how",Uber_Support
243ecab9d2580ca88bee99a88f1a9f91,customer,@Uber_Support No thank you. But thank you for the inquiry.,Uber_Support
51b96ed5dd2b1a93903ae9180053c1ab,customer,Uber is your ride to anywhere. Get the app and get around easier. https://t.co/Yq4Rwt8Fyk,Uber_Support
51b96ed5dd2b1a93903ae9180053c1ab,customer,Y'all wouldn't accept my card so I went with Lyft. #sorrynotsorry,Uber_Support
51b96ed5dd2b1a93903ae9180053c1ab,agent,Here to help! Please send us a note at https://t.co/yqIhbGRNqi and we'll be happy to look into this for you.,Uber_Support
03a06be65deaf01eeff16ff01f256875,customer,Uber is your ride to anywhere. Get the app and get around easier. https://t.co/rU8W47nF8c,Uber_Support
03a06be65deaf01eeff16ff01f256875,customer,Be careful was in Florida Uber driver got a little touchy,Uber_Support
03a06be65deaf01eeff16ff01f256875,agent,That is absolutely not okay. Please send us a DM with your email address so we can look into this immediately.,Uber_Support
9b1e412d9a626dad82b6084a88102d1a,customer,Update your app @115888-- experiencing a crash bug every single time I load up the app and look up @37632.,SpotifyCares
9b1e412d9a626dad82b6084a88102d1a,agent,"Hi there! Can you let us know the device, operating system, and app version you're using? We'll see what we can suggest /PB",SpotifyCares
9b1e412d9a626dad82b6084a88102d1a,customer,iPhone 6s plus 64gb,SpotifyCares
9b1e412d9a626dad82b6084a88102d1a,agent,"Hey there! Just to check, are you experiencing the same issue? /NS",SpotifyCares
66a7c5bc6a1e7eb5a2ea19191ba2fd54,customer,Auch am Fasten? Dann könnte Xucker für euch genau das Richtige sein &gt;&gt;&gt; https://t.co/fXFE8g1kZi https://t.co/z4GgJxLhwS,AmazonHelp
