set,row_id,engine_label,text,predicted_text,gold_topic,pred_topic,topic_correct,gold_sentiment,pred_sentiment,sentiment_correct,pred_sentiment_score,gold_entities,pred_entities,engine,provider,model,latency_ms,cost_usd
reference_set1,143,BERT,"Melde dich über folgenden Link: [URL] Dann prüfen wir, vom Amazon.de Social Media Team dein Anliegen. ^TR","Melde dich über folgenden Link: [URL] [REDACTED], vom [REDACTED] dein Anliegen. ^TR",complaint,praise and positive feedback,0,neutral,neutral,1,0.9916,"[{""type"": ""ORG"", ""text"": ""Amazon.de""}]","[{""type"": ""ORG"", ""text"": ""Mel""}, {""type"": ""ORG"", ""text"": ""di""}, {""type"": ""ORG"", ""text"": ""Amazon. de Social Media Team""}, {""type"": ""ORG"", ""text"": ""Anliegen""}]",local,,,,
reference_set1,142,BERT,This is a never ending issue,This is a never ending issue,complaint,complaint,1,negative,neutral,0,0.9874,[],[],local,,,,
reference_set1,141,BERT,A final decision was given by [NAME] on [DATE]. We stand by that decision. Please refer to that email and follow up with any questions,A final decision was given by [NAME] on [DATE]. We stand by that decision. Please refer to that email and follow up with any questions,complaint,complaint,1,neutral,neutral,1,0.9986,"[{""type"": ""PER"", ""text"": ""Colin""}]","[{""type"": ""PER"", ""text"": ""Colin""}]",local,,,,
reference_set1,140,BERT,Maps not working. Can you fix it?,Maps not working. Can you fix it?,technical issue,complaint,0,negative,negative,1,0.9417,"[{""type"": ""MISC"", ""text"": ""Maps""}]",[],local,,,,
reference_set1,139,BERT,Thank you - I'm sorted!,Thank you - I'm sorted!,praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.9895,[],[],local,,,,
reference_set1,138,BERT,"Hello @454115, please provide your mobile number via DM for checks and assistance. Thank you.","Hello @[REDACTED], please provide your mobile number via DM for checks and assistance. Thank you.",technical issue,praise and positive feedback,0,neutral,neutral,1,0.9948,[],"[{""type"": ""MISC"", ""text"": ""D""}]",local,,,,
reference_set1,137,BERT,We have @ChaseSupport . The Travel Center tell us our account doesn't exist...,We have @ChaseSupport . [REDACTED] tell us our account doesn't exist...,account management,account management,1,negative,neutral,0,0.997,"[{""type"": ""ORG"", ""text"": ""ChaseSupport""}, {""type"": ""ORG"", ""text"": ""Travel Center""}]","[{""type"": ""ORG"", ""text"": ""ChaseSupport""}, {""type"": ""ORG"", ""text"": ""Travel Center""}]",local,,,,
reference_set1,136,BERT,".@115888 Still isn't even an option for queue. Listen to your customers, @115888 . Shouldn't have tried to fix what wasn't broken.",".@[REDACTED] Still isn't even an option for queue. Listen to your customers, [REDACTED] . Shouldn't have tried to fix what wasn't broken.",complaint,complaint,1,negative,negative,1,0.768,[],[],local,,,,
reference_set1,135,BERT,We'd like to see how we can help with your iPhone. Please DM us the details of what you're experiencing and we'll take a look. [URL],We'd like to see how we can help with your iPhone. Please DM us the details of what you're experiencing and we'll take a look. [URL],technical issue,product question,0,neutral,neutral,1,0.996,"[{""type"": ""MISC"", ""text"": ""iPhone""}]","[{""type"": ""MISC"", ""text"": ""iPhone""}]",local,,,,
reference_set1,134,BERT,@685795 My games have been fine the last 2 days i just earned prestige 1 rank 35 and got a supply drop my 1st time so far not having the supply drop i earned and its weird its just happening now i need a response and a fix being ignored is not ok,@[REDACTED] My games have been fine [DATE] i just earned prestige 1 rank 35 and got a supply drop my 1st time so far not having the supply drop i earned and its weird its just happening now i need a response and a fix being ignored is not ok,technical issue,complaint,0,negative,negative,1,0.9914,[],[],local,,,,
reference_set1,133,BERT,"Hi [NAME], we apologize for the experience you had and we are here to help. A dedicated Case Manager follow up with you. Thank you.","Hi [NAME], we apologize for the experience you had and we are here to help. A dedicated Case Manager follow up with you. Thank you.",complaint,complaint,1,neutral,positive,0,0.9882,"[{""type"": ""PER"", ""text"": ""Barbara""}]","[{""type"": ""PER"", ""text"": ""Barbara""}]",local,,,,
reference_set1,132,BERT,"Hi there! Unfortunately, this page does not support Spanish as a language. I recommend reaching out to the Spanis... [URL]","Hi there! Unfortunately, this page does not support Spanish as a language. I recommend reaching out to the [ID]... [URL]",product question,complaint,0,neutral,neutral,1,0.9978,"[{""type"": ""MISC"", ""text"": ""Spanish""}]","[{""type"": ""MISC"", ""text"": ""Spanish""}, {""type"": ""MISC"", ""text"": ""Spanis""}]",local,,,,
reference_set1,131,BERT,"[NAME], how can I pm y? I tried and it won't let me. I really like to get my T-mobile issue resolve. Thank you.","[NAME], how can I pm y? I tried and it won't let me. I really like to get my T-mobile issue resolve. Thank you.",complaint,complaint,1,neutral,neutral,1,0.972,"[{""type"": ""PER"", ""text"": ""John Legere""}, {""type"": ""ORG"", ""text"": ""T-mobile""}]","[{""type"": ""PER"", ""text"": ""John Leger""}]",local,,,,
reference_set1,130,BERT,#asurion cell phone insurance does not honor their contract. Battery drains constantly. Won't replace. #fraud,#asurion cell phone insurance does not honor their contract. Battery drains constantly. Won't replace. #fraud,complaint,complaint,1,negative,negative,1,0.9933,"[{""type"": ""ORG"", ""text"": ""asurion""}]",[],local,,,,
reference_set1,129,BERT,"Hi [NAME], I am sorry, this is not something we would provide feedback to you for. It is for internal use only. TY - [NAME]","Hi Sylva, I am sorry, this is not something we would provide feedback to you for. It is for internal use only. [REDACTED]",complaint,complaint,1,neutral,negative,0,0.9334,"[{""type"": ""PER"", ""text"": ""Sylva""}, {""type"": ""PER"", ""text"": ""Chris""}]","[{""type"": ""PER"", ""text"": ""S""}, {""type"": ""PER"", ""text"": ""Chris""}]",local,,,,
reference_set1,128,BERT,"Hello @453781, apologies on your experience. Please note that refund can not be made for such services. However, the service (1/2)","Hello @[REDACTED], apologies on your experience. Please note that refund can not be made for such services. However, the service (1/2)",billing and payments,complaint,0,neutral,neutral,1,0.8011,[],[],local,,,,
reference_set1,127,BERT,Explore the birthplace of jazz &amp; blues w/ singer/songwriter @162047 as he joins the music #weekenders. [URL],Explore the birthplace of jazz &amp; blues w/ singer/songwriter @[REDACTED] as he joins the music #weekenders. [URL],product question,praise and positive feedback,0,neutral,positive,0,0.9962,[],[],local,,,,
reference_set1,126,BERT,"With #topbonus now being officially retired from #OneWorld, any plans to match the status of former elites?","With #topbonus now being officially retired from #[REDACTED], any plans to match the status of former elites?",account management,cancellation,0,neutral,neutral,1,0.9983,"[{""type"": ""MISC"", ""text"": ""topbonus""}, {""type"": ""ORG"", ""text"": ""OneWorld""}]","[{""type"": ""MISC"", ""text"": ""One""}]",local,,,,
reference_set1,125,BERT,Dont contact me unless you plan to fix my problems. Ive got zero options except you.,Dont contact me unless you plan to fix my problems. Ive got zero options except you.,complaint,complaint,1,negative,neutral,0,0.8187,[],[],local,,,,
reference_set1,124,BERT,why HBO documentaries never updated? Its been two years. Verizon always updated it.,why [REDACTED] documentaries never updated? Its been [DATE]. [REDACTED] always updated it.,complaint,complaint,1,negative,negative,1,0.9939,"[{""type"": ""ORG"", ""text"": ""HBO""}, {""type"": ""ORG"", ""text"": ""Verizon""}]","[{""type"": ""ORG"", ""text"": ""HBO""}, {""type"": ""ORG"", ""text"": ""Verizon""}]",local,,,,
reference_set1,123,BERT,@202391 Why is this the only post in the thread that you respond to,[NAME] Why is this the only post in the thread that you respond to,complaint,complaint,1,negative,neutral,0,0.9986,[],[],local,,,,
reference_set1,122,BERT,help? Reinstalled already. [URL],help? Reinstalled already. [URL],technical issue,complaint,0,negative,neutral,0,0.9898,[],[],local,,,,
reference_set1,121,BERT,You can add an exception for this folder in Norton. What Norton program do you use? -[NAME],You can add an exception for this folder in [REDACTED]. What [REDACTED] program do you use? [NAME],technical issue,product question,0,neutral,neutral,1,0.998,"[{""type"": ""ORG"", ""text"": ""Norton""}, {""type"": ""ORG"", ""text"": ""Norton""}, {""type"": ""PER"", ""text"": ""Anirban""}]","[{""type"": ""ORG"", ""text"": ""Norton""}, {""type"": ""ORG"", ""text"": ""Norton""}, {""type"": ""PER"", ""text"": ""An""}]",local,,,,
reference_set1,120,BERT,"When you signed your contract, it would have stated this was a business contract that you were taking out.","When you signed your contract, it would have stated this was a business contract that you were taking out.",account management,product question,0,neutral,neutral,1,0.6098,[],[],local,,,,
reference_set1,119,BERT,@118342 @173705 @115851 My sincere apologies for disturbing you but now you are the only hope in this case of digital fraud.,@[REDACTED] @[REDACTED] @[REDACTED] My sincere apologies for disturbing you but now you are the only hope in this case of digital fraud.,complaint,complaint,1,negative,neutral,0,0.9909,[],[],local,,,,
reference_set1,118,BERT,"Hi There, you may pre-book Baggage Allowance online via Manage my Booking up 4 hours before departure. Thank you. -[NAME]","Hi There, you may pre-book [REDACTED] online via Manage my Booking up [DATE] before departure. Thank you. -Prabu",product question,praise and positive feedback,0,neutral,neutral,1,0.9917,"[{""type"": ""MISC"", ""text"": ""Manage my Booking""}, {""type"": ""PER"", ""text"": ""Prabu""}]","[{""type"": ""PER"", ""text"": ""P""}]",local,,,,
reference_set1,117,BERT,@AskLyft @195340 Sad - I agree - very hard pill to swallow -#LyftLoyalist,@AskLyft [NAME] I agree - very hard pill to swallow -#LyftLoyalist,complaint,complaint,1,negative,negative,1,0.7889,"[{""type"": ""ORG"", ""text"": ""AskLyft""}, {""type"": ""MISC"", ""text"": ""LyftLoyalist""}]",[],local,,,,
reference_set1,116,BERT,Thanks. It seems crazy to sell a BA ticket at BA prices but not provide the benefits of Silver status. I may as well pay for AerLingus!,Thanks. It seems crazy to sell a [ID] ticket at [ID] prices but not provide the benefits of Silver status. I may as well pay for [REDACTED]!,complaint,praise and positive feedback,0,negative,neutral,0,0.6567,"[{""type"": ""ORG"", ""text"": ""BA""}, {""type"": ""ORG"", ""text"": ""BA""}, {""type"": ""MISC"", ""text"": ""Silver""}, {""type"": ""ORG"", ""text"": ""AerLingus""}]","[{""type"": ""ORG"", ""text"": ""BA""}, {""type"": ""ORG"", ""text"": ""BA""}, {""type"": ""ORG"", ""text"": ""A""}, {""type"": ""ORG"", ""text"": ""##erLingus""}]",local,,,,
reference_set1,115,BERT,"Mortgages, LifeLock, [NAME] products, liberty mutual, lasik, Harp, Vonage etc. None with legit domain addresses.","Mortgages, [REDACTED], [NAME] products, liberty mutual, [LOCATION], [LOCATION], [REDACTED] etc. None with legit domain addresses.",complaint,product question,0,negative,negative,1,0.9172,"[{""type"": ""ORG"", ""text"": ""LifeLock""}, {""type"": ""PER"", ""text"": ""Cindy Crawford""}, {""type"": ""ORG"", ""text"": ""liberty mutual""}, {""type"": ""MISC"", ""text"": ""lasik""}, {""type"": ""MISC"", ""text"": ""Harp""}, {""type"": ""ORG"", ""text"": ""Vonage""}]","[{""type"": ""ORG"", ""text"": ""LifeLock""}, {""type"": ""ORG"", ""text"": ""Cindy Crawford""}, {""type"": ""ORG"", ""text"": ""Harp""}, {""type"": ""ORG"", ""text"": ""##age""}]",local,,,,
reference_set1,114,BERT,I wanted this deal.  To bad I am a sprint customer.  Was basically told go to another carrier.,I wanted this deal.  To bad I am a sprint customer.  Was basically told go to another carrier.,billing and payments,complaint,0,negative,negative,1,0.9953,"[{""type"": ""ORG"", ""text"": ""sprint""}]",[],local,,,,
reference_set1,113,BERT,Oh no! We’re so sorry to hear that.  Can you send us a private message with details about your experience. Which location did you go to?,Oh no! We’re so sorry to hear that.  Can you send us a private message with details about your experience. Which location did you go to?,complaint,complaint,1,neutral,negative,0,0.9909,[],[],local,,,,
reference_set1,112,BERT,@AldiUK Cheers @536970 I'd appreciate that. Thanks,[REDACTED] Cheers [NAME] I'd appreciate that. Thanks,praise and positive feedback,praise and positive feedback,1,positive,neutral,0,0.9961,"[{""type"": ""ORG"", ""text"": ""AldiUK""}]","[{""type"": ""ORG"", ""text"": ""AldiU""}]",local,,,,
reference_set1,111,BERT,passenger Dr [NAME] [PHONE]/ __email__,passenger [NAME] [PHONE]/ __email__,account management,complaint,0,neutral,neutral,1,0.9918,"[{""type"": ""PER"", ""text"": ""Ashvin Shah""}]","[{""type"": ""PER"", ""text"": ""Ash""}, {""type"": ""PER"", ""text"": ""##vin Shah""}]",local,,,,
reference_set1,110,BERT,I have been shocking how fraudsters are registering similar domains to yours and extracting money from people,I have been shocking how fraudsters are registering similar domains to yours and extracting money from people,complaint,complaint,1,negative,positive,0,0.812,[],[],local,,,,
reference_set1,109,BERT,"All flights are open seating, and we don't have a policy for or against saving seats. We apologize for any frustration. ^CD","All flights are open seating, and we don't have a policy for or against saving seats. We apologize for any frustration. ^CD",product question,complaint,0,neutral,neutral,1,0.9984,[],[],local,,,,
reference_set1,108,BERT,[ID] Confirmed. Ksh160.00 paid to NEW HOPE CHEMIST..1 on [DATE] at [DATE].wrong till # ([PHONE]) kindly help,LKE677CLO0 Confirmed. [NAME] paid to NEW HOPE CHEMIST..1 on [DATE] at [DATE] PM.wrong till # [PHONE]) kindly help,billing and payments,complaint,0,negative,positive,0,0.8799,"[{""type"": ""ORG"", ""text"": ""NEW HOPE CHEMIST""}]","[{""type"": ""ORG"", ""text"": ""LKE""}]",local,,,,
reference_set1,107,BERT,"Hey Spotify, this is happening again. I can't possibly be logging in and out / restarting each time this happens? :(","Hey [NAME], this is happening again. I can't possibly be logging in and out / restarting each time this happens? :(",technical issue,complaint,0,negative,negative,1,0.9827,"[{""type"": ""ORG"", ""text"": ""Spotify""}]","[{""type"": ""ORG"", ""text"": ""Spotify""}]",local,,,,
